fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productPrice,productSKU,v2ProductName,v2ProductCategory,currencyCode,pageTitle,pagePathLevel1,eCommerceAction_type,eCommerceAction_step
3906774598490786925,Referral,1970-01-05 03:05:49,United States,New York,0.0,0.0,2588.0,55.0,0.0,2016-08-31,1472665597,EVENT,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,3,1
7796560631219894802,Referral,1970-01-04 00:11:39,United States,Mountain View,0.0,0.0,402.0,39.0,0.0,2016-08-24,1472088699,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
2195063960372896546,Referral,1970-01-20 11:03:58,United States,Ann Arbor,204100000.0,1.0,4762.0,305.0,0.0,2016-08-12,1471025098,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
5847467470324647709,Social,1970-01-01 00:00:00,United States,New York,0.0,0.0,428.0,10.0,0.0,2016-08-11,1470934835,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
5492630606781186660,Referral,1970-01-01 22:41:01,United States,Chicago,93050000.0,1.0,851.0,31.0,0.0,2016-09-09,1473436255,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
376544334500131710,Direct,1970-01-02 21:44:13,United States,Chicago,614510000.0,2.0,1650.0,37.0,0.0,2016-08-28,1472392033,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
349802925702033317,Referral,1970-01-01 11:41:21,United States,not available in demo dataset,0.0,0.0,96.0,5.0,0.0,2016-08-22,1471880673,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
9591400506922179659,Referral,1970-01-22 18:47:05,United States,Irvine,0.0,0.0,2379.0,70.0,0.0,2016-08-10,1470895819,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2811531740416086751,Referral,1970-01-20 15:47:48,United States,New York,0.0,0.0,1701.0,26.0,0.0,2016-09-14,1473884225,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
1337937847317495050,Referral,1970-01-02 22:34:34,United States,not available in demo dataset,0.0,0.0,176.0,12.0,0.0,2016-08-30,1472576645,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
8267726977794767808,Referral,1970-01-06 08:11:09,United States,New York,0.0,0.0,785.0,43.0,0.0,2016-09-01,1472753990,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
404597489263781955,Referral,1970-01-05 04:12:02,United States,not available in demo dataset,69070000.0,1.0,2050.0,64.0,0.0,2016-08-17,1471493437,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,other,Bags,/google+redesign/,2,1
1152783773288271074,Referral,1970-01-11 23:14:14,United States,Mountain View,51030000.0,1.0,2900.0,60.0,0.0,2016-08-26,1472276396,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
4452394555375070876,Referral,1970-01-01 15:40:46,United States,not available in demo dataset,72970000.0,1.0,308.0,14.0,0.0,2016-09-06,1473205623,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
6659013870490271686,Referral,1970-01-02 16:06:55,Canada,Toronto,0.0,0.0,654.0,31.0,0.0,2016-08-09,1470800401,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4812599491629648401,Direct,1970-01-11 07:50:11,United States,San Francisco,0.0,0.0,953.0,15.0,0.0,2016-08-10,1470851646,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
30455449892550625,Referral,1970-01-04 07:23:03,United States,San Jose,0.0,0.0,286.0,13.0,0.0,2016-08-28,1472406074,EVENT,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,other,Bags,/google+redesign/,1,1
1006234379509041761,Referral,1970-01-02 03:58:16,United States,Mountain View,0.0,0.0,101.0,6.0,0.0,2016-09-01,1472780068,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
61506663376034997,Referral,1970-01-02 06:28:48,United States,not available in demo dataset,0.0,0.0,117.0,7.0,0.0,2016-09-01,1472781735,PAGE,12790000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
9331384842071201351,Organic Search,1970-01-01 17:21:39,United States,not available in demo dataset,0.0,0.0,430.0,12.0,0.0,2016-09-25,1474849753,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
720527130427391292,Organic Search,1970-01-01 23:17:58,Colombia,not available in demo dataset,0.0,0.0,98.0,8.0,0.0,2016-09-08,1473362705,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
3570683077223774672,Direct,1970-01-01 04:19:34,United States,New York,0.0,0.0,16.0,2.0,0.0,2016-09-08,1473391485,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
834742932399567015,Direct,1970-01-08 23:34:45,United States,not available in demo dataset,0.0,0.0,690.0,16.0,0.0,2016-08-19,1471615145,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
862287407382866619,Organic Search,1970-01-10 01:50:04,Japan,not available in demo dataset,0.0,0.0,930.0,17.0,0.0,2016-08-22,1471856311,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
5893461284965820266,Organic Search,1970-01-04 14:46:02,United States,not available in demo dataset,0.0,0.0,441.0,13.0,0.0,2016-08-09,1470784663,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2455786171302352080,Direct,1970-01-10 02:27:22,United States,Minneapolis,0.0,0.0,828.0,18.0,0.0,2016-08-23,1471965461,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
4132266413200674510,Direct,1970-01-02 14:34:39,United States,Mountain View,0.0,0.0,211.0,17.0,0.0,2016-09-02,1472840668,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
925133855991558023,Paid Search,1970-01-05 01:18:22,United States,San Francisco,0.0,0.0,1407.0,18.0,0.0,2016-08-09,1470734760,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2213114840650550322,Referral,1970-01-01 00:00:00,United States,New York,0.0,0.0,90.0,10.0,0.0,2016-08-06,1470485600,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
9670802829176324931,Referral,1970-01-01 00:00:00,United States,Cambridge,0.0,0.0,19.0,2.0,0.0,2016-09-25,1474856820,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
9732324828058420728,Referral,1970-01-01 00:27:50,United States,Palo Alto,0.0,0.0,257.0,18.0,0.0,2016-10-04,1475619919,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
7177615833409675105,Direct,1970-01-01 10:10:26,United States,not available in demo dataset,0.0,0.0,69.0,5.0,0.0,2016-08-09,1470765065,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2577407586613925921,Organic Search,1970-01-01 04:57:22,United States,Los Angeles,0.0,0.0,834.0,18.0,0.0,2016-08-20,1471750020,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
1691009206943384070,Display,1970-01-01 02:33:34,United States,not available in demo dataset,0.0,0.0,835.0,4.0,0.0,2016-09-06,1473168787,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
9591088344251748,Paid Search,1970-01-02 09:20:24,United States,not available in demo dataset,0.0,0.0,623.0,23.0,0.0,2016-08-16,1471377103,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2631630137027463406,Organic Search,1970-01-12 01:46:21,Canada,not available in demo dataset,0.0,0.0,1056.0,10.0,0.0,2016-08-17,1471457842,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4966066562576373640,Organic Search,1970-01-04 11:02:36,United States,not available in demo dataset,0.0,0.0,465.0,25.0,0.0,2016-08-21,1471818311,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
6161492753425039794,Direct,1970-01-02 11:13:30,United States,Mountain View,0.0,0.0,498.0,19.0,0.0,2016-08-29,1472523780,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/store.html,0,1
2384771089673320764,Affiliates,1970-01-15 22:59:20,United States,not available in demo dataset,0.0,0.0,1786.0,30.0,0.0,2016-08-05,1470432634,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
9435633133585265518,Direct,1970-01-02 17:38:20,Switzerland,Zurich,0.0,0.0,158.0,9.0,0.0,2016-09-14,1473839306,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
511294662874598555,Organic Search,1970-01-18 02:47:15,India,Bengaluru,0.0,0.0,2815.0,34.0,0.0,2016-08-14,1471181194,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
6535875617262565784,Organic Search,1970-01-11 04:30:59,United States,Oakland,0.0,0.0,1228.0,38.0,0.0,2016-09-15,1473980323,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
4038838101484330957,Organic Search,1970-01-01 11:08:42,United States,not available in demo dataset,0.0,0.0,469.0,9.0,0.0,2016-09-07,1473248527,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
2650944433963899697,Organic Search,1970-01-06 08:38:09,United States,not available in demo dataset,0.0,0.0,552.0,22.0,0.0,2016-08-30,1472612060,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
3061338030780455732,Referral,1970-01-01 20:03:22,United States,Mountain View,0.0,0.0,1131.0,59.0,0.0,2016-08-25,1472188176,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
6366908907829650506,Direct,1970-01-01 02:42:58,United States,not available in demo dataset,0.0,0.0,31.0,3.0,0.0,2016-08-31,1472711135,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
1065272532565323194,Direct,1970-01-08 04:44:34,United States,New York,0.0,0.0,730.0,12.0,0.0,2016-08-29,1472499832,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
3725624217662114621,Organic Search,1970-01-20 17:48:40,United States,not available in demo dataset,0.0,0.0,2282.0,99.0,0.0,2016-09-14,1473843382,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
6252826054035767620,Organic Search,1970-01-01 17:25:23,United States,San Francisco,0.0,0.0,75.0,4.0,0.0,2016-08-15,1471289898,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
8618848395347460801,Referral,1970-01-01 09:14:30,United States,Mountain View,0.0,0.0,191.0,11.0,0.0,2016-08-18,1471552883,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
1713249376729273759,Referral,1970-01-04 04:34:16,United States,Sunnyvale,0.0,0.0,837.0,35.0,0.0,2016-09-27,1475010528,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
1368757207347980612,Organic Search,1970-01-04 03:02:00,Australia,not available in demo dataset,0.0,0.0,422.0,14.0,0.0,2016-09-01,1472733597,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
637697937840599083,Referral,1970-01-06 08:39:15,United States,Sunnyvale,0.0,0.0,1128.0,14.0,0.0,2016-09-08,1473351163,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
4329193958870679075,Organic Search,1970-01-01 00:00:00,Puerto Rico,not available in demo dataset,0.0,0.0,191.0,1.0,0.0,2016-09-13,1473822084,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
6457926528804336819,Affiliates,1970-01-01 03:54:21,Spain,not available in demo dataset,0.0,0.0,103.0,10.0,0.0,2016-08-18,1471516846,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
1363842726543863729,Direct,1970-01-02 12:31:58,Taiwan,Unknown,0.0,0.0,132.0,11.0,0.0,2016-08-15,1471249594,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
370853631207424492,Organic Search,1970-01-03 20:49:49,Hong Kong,not available in demo dataset,0.0,0.0,386.0,12.0,0.0,2016-09-27,1474977778,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
193976406188711179,Organic Search,1970-01-16 22:13:07,Germany,not available in demo dataset,0.0,0.0,1775.0,40.0,0.0,2016-08-08,1470672450,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2893301133791180480,Display,1970-01-01 00:00:00,United States,Mountain View,0.0,0.0,191.0,1.0,0.0,2016-08-11,1470976969,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
376550571208618139,Direct,1970-01-01 11:56:47,United States,not available in demo dataset,0.0,0.0,161.0,8.0,0.0,2016-08-31,1472662840,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
274928241784014996,Referral,1970-01-06 00:08:18,United States,Atlanta,0.0,0.0,432.0,18.0,0.0,2016-08-30,1472592054,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
834799491548640007,Organic Search,1970-01-01 00:00:00,United States,Mountain View,0.0,0.0,4.0,2.0,0.0,2016-08-29,1472495240,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
8614218608531262996,Organic Search,1970-01-01 04:38:35,United States,New York,0.0,0.0,341.0,17.0,0.0,2016-08-08,1470719094,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
5073837730646518734,Organic Search,1970-01-05 21:19:38,United States,not available in demo dataset,0.0,0.0,2055.0,12.0,0.0,2016-08-22,1471897782,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
4449181221827132335,Organic Search,1970-01-04 07:29:34,Puerto Rico,Unknown,0.0,0.0,286.0,6.0,0.0,2016-08-17,1471482803,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
8896439917499098681,Referral,1970-01-01 02:22:52,United States,San Jose,0.0,0.0,295.0,38.0,0.0,2016-08-06,1470547357,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2564021886965983845,Organic Search,1970-01-01 12:09:37,United States,not available in demo dataset,0.0,0.0,285.0,11.0,0.0,2016-09-25,1474822177,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
1739823917347946740,Organic Search,1970-01-01 10:45:46,United States,not available in demo dataset,0.0,0.0,45.0,7.0,0.0,2016-08-24,1472077302,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
4475508628746283250,Organic Search,1970-01-12 15:11:25,United States,Los Angeles,0.0,0.0,1119.0,46.0,0.0,2016-09-12,1473717469,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
314140403095959248,Organic Search,1970-01-02 19:09:42,United States,not available in demo dataset,0.0,0.0,818.0,70.0,0.0,2016-09-28,1475127045,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
8012325617246858296,Organic Search,1970-01-02 10:36:11,United States,not available in demo dataset,0.0,0.0,312.0,15.0,0.0,2016-09-08,1473366765,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
8995900796274569648,Direct,1970-01-01 01:59:29,United States,Los Angeles,0.0,0.0,745.0,41.0,0.0,2016-08-21,1471830169,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
3711047785979628864,Direct,1970-01-12 03:08:14,United States,not available in demo dataset,0.0,0.0,1463.0,31.0,0.0,2016-09-06,1473187534,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
3298638058238006352,Organic Search,1970-01-06 01:54:23,United States,not available in demo dataset,0.0,0.0,518.0,38.0,0.0,2016-09-27,1474975134,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
2732446143260637176,Referral,1970-01-03 14:26:27,United States,San Francisco,0.0,0.0,411.0,14.0,0.0,2016-08-15,1471299814,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
9529266193775860118,Organic Search,1970-01-01 13:05:52,United States,not available in demo dataset,0.0,0.0,93.0,8.0,0.0,2016-08-19,1471648898,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
4393235293121750011,Referral,1970-01-03 00:13:17,United Kingdom,London,0.0,0.0,174.0,10.0,0.0,2016-08-16,1471344741,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
1903361043642541785,Direct,1970-01-01 16:59:52,Slovenia,not available in demo dataset,0.0,0.0,344.0,8.0,0.0,2016-08-09,1470810131,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4349259726821513870,Organic Search,1970-01-10 23:53:49,Germany,not available in demo dataset,0.0,0.0,864.0,27.0,0.0,2016-08-27,1472316689,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
5347368249554716362,Organic Search,1970-01-04 14:04:52,Canada,not available in demo dataset,0.0,0.0,1249.0,29.0,0.0,2016-08-17,1471458909,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4795606328054304564,Organic Search,1970-01-04 09:51:51,United States,not available in demo dataset,0.0,0.0,323.0,16.0,0.0,2016-09-20,1474368295,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
6568630530597426813,Organic Search,1970-01-01 00:00:00,United States,not available in demo dataset,0.0,0.0,36.0,3.0,0.0,2016-08-13,1471110485,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
974953039785339868,Referral,1970-01-04 13:07:58,United States,Atlanta,0.0,0.0,675.0,23.0,0.0,2016-08-16,1471362789,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
6052232735237227934,Organic Search,1970-01-06 15:56:04,United States,not available in demo dataset,0.0,0.0,489.0,9.0,0.0,2016-10-06,1475797284,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
1806999184548347830,Organic Search,1970-01-02 06:03:42,United States,not available in demo dataset,0.0,0.0,275.0,12.0,0.0,2016-10-04,1475601637,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
10914948474165999,Direct,1970-01-07 05:52:15,United States,not available in demo dataset,0.0,0.0,648.0,13.0,0.0,2016-08-22,1471910189,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
8948592994018081183,Referral,1970-01-01 16:08:27,United Kingdom,London,0.0,0.0,453.0,35.0,0.0,2016-09-19,1474297298,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
3514808551180416782,Organic Search,1970-01-27 13:29:20,(not set),Unknown,182300000.0,1.0,3696.0,53.0,0.0,2016-08-18,1471571392,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
598555005184223017,Organic Search,1970-01-06 20:05:56,United States,not available in demo dataset,0.0,0.0,1098.0,30.0,0.0,2016-09-16,1474031293,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
155666899251854807,Direct,1970-01-16 21:04:58,United States,not available in demo dataset,0.0,0.0,1428.0,36.0,0.0,2016-09-10,1473505357,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
1533916781602830855,Direct,1970-01-02 22:03:21,Poland,not available in demo dataset,0.0,0.0,307.0,14.0,0.0,2016-09-05,1473079475,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
3587192502296968792,Organic Search,1970-01-01 23:36:57,Australia,not available in demo dataset,0.0,0.0,293.0,20.0,0.0,2016-09-23,1474692610,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
2541716473035261680,Affiliates,1970-01-02 11:56:17,United States,not available in demo dataset,0.0,0.0,129.0,2.0,0.0,2016-08-31,1472662859,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
2589279661365639514,Social,1970-01-02 17:52:31,Australia,Sydney,0.0,0.0,153.0,8.0,0.0,2016-09-02,1472831794,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
285555071163196918,Direct,1970-01-01 08:23:35,Poland,Warsaw,0.0,0.0,30.0,2.0,0.0,2016-09-02,1472826074,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
697400110005038316,Organic Search,1970-01-01 19:14:45,United States,not available in demo dataset,0.0,0.0,146.0,7.0,0.0,2016-08-20,1471755904,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
3366261402313264601,Organic Search,1970-01-02 07:50:04,United States,not available in demo dataset,0.0,0.0,204.0,13.0,0.0,2016-08-14,1471230787,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4241595451282943007,Organic Search,1970-01-03 09:31:50,United States,not available in demo dataset,0.0,0.0,233.0,14.0,0.0,2016-08-15,1471292034,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
1457982424255869901,Organic Search,1970-01-03 18:28:49,United States,not available in demo dataset,0.0,0.0,679.0,14.0,0.0,2016-08-31,1472660813,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
1101286591409993443,Referral,1970-01-01 00:32:42,United States,Mountain View,0.0,0.0,29.0,6.0,0.0,2016-09-08,1473359100,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,USD,Bags,/google+redesign/,0,1
4802903557024318715,Organic Search,1970-01-04 08:12:19,United States,not available in demo dataset,0.0,0.0,500.0,27.0,0.0,2016-08-16,1471354991,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4532308796013963729,Organic Search,1970-01-02 14:56:41,Israel,Tel Aviv-Yafo,0.0,0.0,201.0,15.0,0.0,2016-08-07,1470572903,PAGE,15990000,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
